############################################################################################

Mobility

Crompton et al. 1967
Crompton, R. W., Elford, M. T., Jory, R. L., Australian J. Phys. 20, 369 (1967)

7.060000e+1	7.060000e+0	0.08
8.460000e+1	9.520000e+0	0.08
1.130000e+2	1.010000e+1	0.08
1.410000e+2	1.110000e+1	0.08
1.980000e+2	1.430000e+1	0.08
2.820000e+2	1.830000e+1	0.08
3.390000e+2	1.980000e+1	0.08
4.230000e+2	2.090000e+1	0.08
5.650000e+2	2.170000e+1	0.08
7.060000e+2	1.890000e+1	0.08
8.480000e+2	1.740000e+1	0.08
1.130000e+3	1.640000e+1	0.08
1.413000e+3	1.340000e+1	0.08
1.695000e+3	1.200000e+1	0.08
1.978000e+3	1.000000e+1	0.08
2.260000e+3	9.180000e+0	0.08
2.825000e+3	8.620000e+0	0.08
3.390000e+3	6.590000e+0	0.08
4.238000e+3	6.290000e+0	0.08
5.650000e+3	5.140000e+0	0.08

############################################################################################

Townsend Ionisation Coefficient

Davies et al. 1962
Davies, D. K., Llewellyn-Jones, F., Morgan, C. G., Proc. Phys. Soc. London, 80, 898 (1962)

1.696000e+1	2.742000e-23	0.1
1.734000e+1	2.770000e-23	0.1
1.987000e+1	4.800000e-23	0.1
2.312000e+1	7.900000e-23	0.1
2.601000e+1	1.050000e-22	0.1
2.854000e+1	1.390000e-22	0.1
3.580000e+1	2.260000e-22	0.1
4.260000e+1	2.670000e-22	0.1
5.710000e+1	4.000000e-22	0.1
7.120000e+1	5.900000e-22	0.1
8.530000e+1	7.400000e-22	0.1
9.930000e+1	9.600000e-22	0.1
1.138000e+2	1.210000e-21	0.1
1.279000e+2	1.480000e-21	0.1
1.420000e+2	1.670000e-21	0.1
1.561000e+2	1.840000e-21	0.1
1.701000e+2	1.920000e-21	0.1
1.842000e+2	2.230000e-21	0.1
1.983000e+2	2.280000e-21	0.1
2.265000e+2	2.920000e-21	0.1
2.547000e+2	3.400000e-21	0.1
2.828000e+2	3.700000e-21	0.1

Lakshminarasimha et al. 1975
Lakshminarasimha C S, Lucas J and Snelson R A 1975 Proc. IEE 122 1162

1.391000e+1	3.380000e-23	0.1
2.757000e+1	1.150000e-22	0.1
5.582000e+1	3.440000e-22	0.1
8.546000e+1	9.260000e-22	0.1
1.142000e+2	1.310000e-21	0.1
1.417000e+2	1.560000e-21	0.1
1.708000e+2	1.780000e-21	0.1
2.030000e+2	2.040000e-21	0.1
2.282000e+2	2.210000e-21	0.1
2.580000e+2	2.560000e-21	0.1
2.832000e+2	2.700000e-21	0.1
4.278000e+2	3.120000e-21	0.1
5.657000e+2	3.740000e-21	0.1
7.186000e+2	4.520000e-21	0.1
8.547000e+2	5.140000e-21	0.1

DallArmi et al. 1992
DallArmi, G., Brown, K. L., Purdie, P. H. and Fletcher, J., Aust. J. Phys., 45, 185 (1992)

8.803000e+0	1.684900e-23	0.3
1.326400e+1	3.251100e-23	0.3
